Date,S&P500,Bond Rate,PrDec,PrInc,Dates,IVOL_PUT_12M_MOV_AVG_30D_HIST,IVOL_CALL_12M_MOV_AVG_30D_HIST,S&P500_Return,Regime,Cash_Return,BuyHold_Portfolio,RegimeSwitch_Portfolio,Regime_Return,BuyHold_Peak,BuyHold_Drawdown,RegimeSwitch_Peak,RegimeSwitch_Drawdown
2022-03-24,4520.16,0.00483,0.14429,0.13626,3/24/22,22.5475,22.5475,0.014343931206577842,0,1.9166666666666667e-05,180083.9033796413,200261.4143295049,1.9166666666666667e-05,191095.723955491,-5.76246309855396,201574.36087107565,-0.6513460024861417
2022-03-25,4543.06,0.0052,0.14429,0.13626,3/25/22,22.5455,22.5455,0.005066192347173759,0,2.0634920634920633e-05,180996.24307279242,200265.54670789582,2.0634920634920633e-05,191095.723955491,-5.285037610287347,201574.36087107565,-0.649295950895723
2022-03-28,4575.52,0.00508,0.14429,0.13626,3/28/22,22.5037,22.5037,0.007144963967017803,0,2.015873015873016e-05,182289.45470771313,200269.58380701195,2.015873015873016e-05,191095.723955491,-4.608302616875393,201574.36087107565,-0.6472931668617399
2022-03-29,4631.6,0.00555,0.14429,0.13626,3/29/22,22.4514,22.4514,0.012256530405287291,0,2.2023809523809524e-05,184523.69095190143,200273.99450617915,2.2023809523809524e-05,191095.723955491,-3.4391313774871812,201574.36087107565,-0.645105041770766
2022-03-30,4602.45,0.00525,0.13976,0.12956,3/30/22,22.4391,22.4391,-0.006293721392175655,0,2.0833333333333336e-05,183362.35025079426,200278.1668810647,2.0833333333333336e-05,191095.723955491,-4.046858581983736,201574.36087107565,-0.6430351481257923
2022-03-31,4530.41,0.00493,0.13976,0.12956,3/31/22,22.4504,22.4504,-0.015652532890091164,0,1.9563492063492067e-05,180492.2650326893,200282.08502139297,1.9563492063492067e-05,191095.723955491,-5.548768283936811,201574.36087107565,-0.6410913789324679
2022-04-01,4545.86,0.005,0.13976,0.12956,4/1/22,22.4191,22.4191,0.0034102873691344016,0,1.984126984126984e-05,181107.79552435674,200286.05887228626,1.984126984126984e-05,191095.723955491,-5.226662441416319,201574.36087107565,-0.6391199720153784
2022-04-04,4582.64,0.00538,0.13976,0.12956,4/4/22,22.3692,22.3692,0.0080908782936564,0,2.134920634920635e-05,182573.11665597674,200290.33482068602,2.134920634920635e-05,191095.723955491,-4.459862901746192,201574.36087107565,-0.6369986960846008
2022-04-05,4525.12,0.00668,0.13976,0.12956,4/5/22,22.3284,22.3284,-0.012551716914267819,0,2.650793650793651e-05,180281.51057955532,200295.64410416462,2.650793650793651e-05,191095.723955491,-5.659055656553813,201574.36087107565,-0.6343647879547998
2022-04-06,4481.15,0.00663,0.14506,0.14546,4/6/22,22.2929,22.2929,-0.009716869386889204,0,2.6309523809523807e-05,178529.7386883827,200300.9137871821,2.6309523809523807e-05,191095.723955491,-6.5757542905748645,201574.36087107565,-0.631750525409347
2022-04-07,4500.21,0.0066,0.14506,0.14546,4/7/22,22.2761,22.2761,0.004253372460194527,0,2.619047619047619e-05,179289.0921622456,200306.15976349558,2.619047619047619e-05,191095.723955491,-6.178386176759954,201574.36087107565,-0.6291480236373936
2022-04-08,4488.28,0.00668,0.14506,0.14546,4/8/22,22.2726,22.2726,-0.0026509873983658894,0,2.650793650793651e-05,178813.79903825902,200311.46946646078,2.650793650793651e-05,191095.723955491,-6.427106092699708,201574.36087107565,-0.6265139074024373
2022-04-11,4412.53,0.0068,0.14506,0.14546,4/11/22,22.2865,22.2865,-0.01687728929567678,0,2.6984126984126984e-05,175795.90682183133,200316.87469658922,2.6984126984126984e-05,191095.723955491,-8.006362893406882,201574.36087107565,-0.6238324006348717
2022-04-12,4397.45,0.00738,0.14506,0.14546,4/12/22,22.2699,22.2699,-0.003417540503973915,0,2.9285714285714288e-05,175195.11718983488,200322.74111934818,2.9285714285714288e-05,191095.723955491,-8.320754874326553,201574.36087107565,-0.6209220985837538
2022-04-13,4446.59,0.0074,0.15036,0.15253,4/13/22,22.2515,22.2515,0.011174658040455254,0,2.9365079365079366e-05,177152.8627147888,200328.62361253976,2.9365079365079366e-05,191095.723955491,-7.296270660640058,201574.36087107565,-0.6180038240739649
2022-04-14,4392.59,0.00748,0.15036,0.15253,4/14/22,22.2455,22.2455,-0.012144137417661627,0,2.968253968253968e-05,175001.49400604825,200334.5698748597,2.968253968253968e-05,191095.723955491,-8.422077488866965,201574.36087107565,-0.6150539140287292
2022-04-18,4391.69,0.00755,0.15036,0.15253,4/18/22,22.2199,22.2199,-0.000204890508788802,0,2.996031746031746e-05,174965.63786090256,200340.57196217147,2.996031746031746e-05,191095.723955491,-8.44084093600408,201574.36087107565,-0.6120763094932036
2022-04-19,4462.21,0.00833,0.15036,0.15253,4/19/22,22.1441,22.1441,0.016057599693967584,0,3.305555555555556e-05,177775.16603387264,200347.194331078,3.305555555555556e-05,191095.723955491,-6.970620611438127,201574.36087107565,-0.6087909864600949
2022-04-20,4459.45,0.00795,0.14246,0.14513,4/20/22,22.0437,22.0437,-0.0006185275905885579,0,3.154761904761905e-05,177665.2071887592,200353.51480804197,3.154761904761905e-05,191095.723955491,-7.028161849325299,201574.36087107565,-0.6056554304614714
2022-04-21,4393.66,0.008,0.14246,0.14513,4/21/22,21.9997,21.9997,-0.01475294038502506,0,3.1746031746031745e-05,175044.1229786103,200359.87523708353,3.1746031746031745e-05,191095.723955491,-8.3997698350484,201574.36087107565,-0.6025000544433778
2022-04-22,4271.78,0.0078,0.14246,0.14513,4/22/22,22.0158,22.0158,-0.02773997077607282,0,3.095238095238095e-05,170188.40412266037,200366.07685226938,3.095238095238095e-05,191095.723955491,-10.940757542905699,201574.36087107565,-0.5994234651593766
2022-04-25,4296.12,0.00798,0.14246,0.14513,4/25/22,21.9782,21.9782,0.005697858972138148,0,3.1666666666666666e-05,171158.11364804453,200372.42177803637,3.1666666666666666e-05,191095.723955491,-10.43331053921973,201574.36087107565,-0.5962757802357777
2022-04-26,4175.2,0.00833,0.14246,0.14513,4/26/22,21.9798,21.9798,-0.02814632738377887,0,3.305555555555556e-05,166340.64134691664,200379.04519975625,3.305555555555556e-05,191095.723955491,-12.954283903464104,201574.36087107565,-0.5929899349074064
2022-04-27,4183.96,0.00808,0.16166,0.18648,4/27/22,21.9816,21.9816,0.002098103084882119,0,3.2063492063492065e-05,166689.64115966787,200385.4700516817,3.2063492063492065e-05,191095.723955491,-12.771653017996186,201574.36087107565,-0.5898025990291211
2022-04-28,4287.5,0.00785,0.16166,0.18648,4/28/22,21.991,21.991,0.02474689050564538,0,3.115079365079365e-05,170814.6914578715,200391.7122181099,3.115079365079365e-05,191095.723955491,-10.613022666244099,201574.36087107565,-0.5867058924831081
2022-04-29,4131.93,0.00808,0.16166,0.18648,4/29/22,22.0766,22.0766,-0.03628454810495618,0,3.2063492063492065e-05,164616.7575686351,200398.13747618414,3.2063492063492065e-05,191095.723955491,-13.85638874526739,201574.36087107565,-0.583518355116508
2022-05-02,4155.38,0.00765,0.16166,0.18648,5/2/22,22.162,22.162,0.005675313957399952,0,3.0357142857142857e-05,165551.0093504863,200404.22099107184,3.0357142857142857e-05,191095.723955491,-13.36749670597257,201574.36087107565,-0.580500354780844
2022-05-03,4175.48,0.00895,0.16166,0.18648,5/3/22,22.2304,22.2304,0.004837102743912469,0,3.5515873015873014e-05,166351.79659207302,200411.33852193638,3.5515873015873014e-05,191095.723955491,-12.948446386577029,201574.36087107565,-0.5769693844561496
2022-05-04,4300.17,0.00833,0.14361,0.14858,5/4/22,22.2929,22.2929,0.0298624349775356,0,3.305555555555556e-05,171319.46630120004,200417.9632300709,3.305555555555556e-05,191095.723955491,-10.348875027102721,201574.36087107565,-0.573682900944128
2022-05-05,4146.87,0.00803,0.14361,0.14858,5/5/22,22.3891,22.3891,-0.03564975338184306,0,3.186507936507937e-05,165211.96957805328,200424.3495643754,3.186507936507937e-05,191095.723955491,-13.544915522791301,201574.36087107565,-0.5705146734587774
2022-05-06,4123.34,0.00815,0.14361,0.14858,5/6/22,22.4995,22.4995,-0.005674159064547379,0,3.234126984126984e-05,164274.53058330025,200430.83154234744,3.234126984126984e-05,191095.723955491,-14.035475424053867,201574.36087107565,-0.5672989976436504
2022-05-09,3991.24,0.008,0.14361,0.14858,5/9/22,22.6547,22.6547,-0.032037134944001844,0,3.1746031746031745e-05,159011.6452791405,200437.19442588848,3.1746031746031745e-05,191095.723955491,-16.789532498290416,201574.36087107565,-0.5641424039610321
2022-05-10,4001.05,0.00878,0.14361,0.14858,5/10/22,22.7937,22.7937,0.00245788276325154,0,3.484126984126984e-05,159402.47726122837,200444.1779122657,3.484126984126984e-05,191095.723955491,-16.585010924495858,201574.36087107565,-0.5606779324146327
2022-05-11,3935.18,0.00883,0.1762,0.20456,5/11/22,22.96,22.96,-0.016463178415666024,0,3.5039682539682536e-05,156778.20583817764,200451.2014126267,3.5039682539682536e-05,191095.723955491,-17.958286772186703,201574.36087107565,-0.5571936101374186
2022-05-12,3930.08,0.00905,0.1762,0.20456,5/12/22,23.0987,23.0987,-0.0012960017076728558,0,3.591269841269841e-05,156575.02101568546,200458.40015616946,3.591269841269841e-05,191095.723955491,-18.064612972630368,201574.36087107565,-0.5536223506222293
2022-05-13,4023.89,0.00943,0.1762,0.20456,5/13/22,23.2016,23.2016,0.02386974310955492,0,3.742063492063492e-05,160312.42654470305,200465.90143677848,3.742063492063492e-05,191095.723955491,-16.10883633270509,201574.36087107565,-0.549901004030029
2022-05-16,4008.01,0.0098,0.1762,0.20456,5/16/22,23.3109,23.3109,-0.003946429947140562,0,3.888888888888889e-05,159679.76478368824,200473.69733294548,3.888888888888889e-05,191095.723955491,-16.439906933302183,201574.36087107565,-0.5460335001801875
2022-05-17,4088.85,0.01038,0.1762,0.20456,5/17/22,23.413,23.413,0.020169610355263545,0,4.1190476190476194e-05,162900.44342099538,200481.95494000227,4.1190476190476194e-05,191095.723955491,-14.754532414897326,201574.36087107565,-0.5419369439410349
2022-05-18,3923.68,0.01003,0.17147,0.19726,5/18/22,23.5313,23.5313,-0.04039522115020122,0,3.980158730158731e-05,156320.04398353843,200489.9344400342,3.980158730158731e-05,191095.723955491,-18.198041930049857,201574.36087107565,-0.5379783551614614
2022-05-19,3900.79,0.01,0.17147,0.19726,5/19/22,23.6131,23.6131,-0.005833809077192775,0,3.968253968253968e-05,155408.1026920001,200497.89038981355,3.968253968253968e-05,191095.723955491,-18.67525893557046,201574.36087107565,-0.5340314495406506
2022-05-20,3901.36,0.00978,0.17147,0.19726,5/20/22,23.6962,23.6962,0.00014612424662696633,0,3.880952380952381e-05,155430.81158392568,200505.67161746437,3.880952380952381e-05,191095.723955491,-18.663375419050297,201574.36087107565,-0.530171222665965
2022-05-23,3973.75,0.00993,0.17147,0.19726,5/23/22,23.7775,23.7775,0.01855506797629536,0,3.94047619047619e-05,158314.84085847618,200513.57249571505,3.94047619047619e-05,191095.723955491,-17.154168820988357,201574.36087107565,-0.5262516377462667
2022-05-24,3941.48,0.01043,0.17147,0.19726,5/24/22,23.8449,23.8449,-0.008120792702107527,0,4.138888888888889e-05,157029.19885419734,200521.87152968778,4.138888888888889e-05,191095.723955491,-17.826942642226918,201574.36087107565,-0.5221345298279445
2022-05-25,3978.73,0.01045,0.17045,0.18737,5/25/22,23.8932,23.8932,0.009450764687376267,0,4.146825396825396e-05,158513.2448616156,200530.18682158258,4.146825396825396e-05,191095.723955491,-17.050344413496322,201574.36087107565,-0.5180093564383981
2022-05-26,4057.84,0.01028,0.17045,0.18737,5/26/22,23.9586,23.9586,0.01988322907058282,0,4.079365079365079e-05,161665.00001992047,200538.36717999735,4.079365079365079e-05,191095.723955491,-15.401037410143925,201574.36087107565,-0.5139511228518301
2022-05-27,4158.24,0.01025,0.17045,0.18737,5/27/22,23.9814,23.9814,0.024742227391912897,0,4.067460317460318e-05,165664.95221172692,200546.52399850372,4.067460317460318e-05,191095.723955491,-13.307870640625785,201574.36087107565,-0.5099045672923297
2022-05-31,4132.15,0.0103,0.17045,0.18737,5/31/22,24.0053,24.0053,-0.006274289122320975,0,4.0873015873015874e-05,164625.52240411507,200554.72093976237,4.0873015873015874e-05,191095.723955491,-13.85180212485615,201574.36087107565,-0.5058381070425111
2022-06-01,4101.23,0.01103,0.161,0.18226,6/1/22,24.0371,24.0371,-0.007482787410912017,0,4.376984126984127e-05,163393.66461755472,200563.4991880638,4.376984126984127e-05,191095.723955491,-14.496430775389035,201574.36087107565,-0.5014832633691846
2022-06-02,4176.82,0.01113,0.161,0.18226,6/2/22,24.0692,24.0692,0.018431056049039052,0,4.4166666666666665e-05,166405.18240817878,200572.35740927796,4.4166666666666665e-05,191095.723955491,-12.920509698617334,201574.36087107565,-0.4970887455466477
2022-06-03,4108.54,0.01135,0.161,0.18226,6/3/22,24.0919,24.0919,-0.016347364741597592,0,4.503968253968254e-05,163684.89619646018,200581.39112458195,4.503968253968254e-05,191095.723955491,-14.344029888086462,201574.36087107565,-0.4926071660119491
2022-06-06,4121.43,0.0116,0.161,0.18226,6/6/22,24.0655,24.0655,0.0031373675320187644,0,4.603174603174603e-05,164198.4358752688,200590.62423623694,4.603174603174603e-05,191095.723955491,-14.07529562853378,201574.36087107565,-0.48802666697670416
2022-06-07,4160.68,0.01225,0.161,0.18226,6/7/22,24.0667,24.0667,0.009523393579413009,0,4.8611111111111115e-05,165762.162205233,200600.37516935953,4.8611111111111115e-05,191095.723955491,-13.25700085060959,201574.36087107565,-0.48318927938413303
2022-06-08,4115.77,0.01233,0.16068,0.17794,6/8/22,24.0158,24.0158,-0.010793908688002896,0,4.892857142857143e-05,163972.9405624638,200610.19025914458,4.892857142857143e-05,191095.723955491,-14.193296862751625,201574.36087107565,-0.47832006400245763
2022-06-09,4017.82,0.01238,0.16068,0.17794,6/9/22,24.0056,24.0056,-0.023798705952956634,0,4.9126984126984125e-05,160070.5967657761,200620.04563277712,4.9126984126984125e-05,191095.723955491,-16.235385359507625,201574.36087107565,-0.4734308640119589
2022-06-10,3900.86,0.01288,0.16068,0.17794,6/10/22,24.0696,24.0696,-0.02911031355312088,0,5.1111111111111115e-05,155410.8915032892,200630.29954622057,5.1111111111111115e-05,191095.723955491,-18.67379955634869,201574.36087107565,-0.4683439504783449
2022-06-13,3749.63,0.01498,0.16068,0.17794,6/13/22,24.1168,24.1168,-0.03876837415339185,0,5.9444444444444445e-05,149385.8639139775,200642.22590291582,5.9444444444444445e-05,191095.723955491,-21.82668412362192,201574.36087107565,-0.4624273464798545
2022-06-14,3735.48,0.01743,0.16068,0.17794,6/14/22,24.1564,24.1564,-0.0037737056722930706,0,6.916666666666668e-05,148822.12563196494,200656.1036568741,6.916666666666668e-05,191095.723955491,-22.12168720916654,201574.36087107565,-0.4555426643713223
2022-06-15,3789.99,0.01695,0.16285,0.20236,6/15/22,24.1791,24.1791,0.014592502168395916,0,6.726190476190477e-05,150993.81282295467,200669.6001686082,6.726190476190477e-05,191095.723955491,-20.985247760895298,201574.36087107565,-0.4488471145624229
2022-06-16,3666.77,0.01483,0.16285,0.20236,6/16/22,24.2765,24.2765,-0.032511959134456814,0,5.884920634920635e-05,146084.70815089895,200681.4094153165,5.884920634920635e-05,191095.723955491,-23.554172156712294,201574.36087107565,-0.4429886082239709
2022-06-17,3674.84,0.0151,0.16285,0.20236,6/17/22,24.3058,24.3058,0.0022008470670371594,0,5.992063492063492e-05,146406.21825237182,200693.43437278544,5.992063492063492e-05,191095.723955491,-23.385926580716177,201574.36087107565,-0.43702308889057573
2022-06-21,3764.79,0.01488,0.16285,0.20236,6/21/22,24.3169,24.3169,0.02447725615264873,0,5.904761904761905e-05,149989.84075887574,200705.28484224365,5.904761904761905e-05,191095.723955491,-21.510624280734525,201574.36087107565,-0.4311441321586784
2022-06-22,3759.89,0.01545,0.1658,0.20089,6/22/22,24.2835,24.2835,-0.0013015334188627437,0,6.130952380952381e-05,149794.62396863816,200717.5899876834,6.130952380952381e-05,191095.723955491,-21.612780826258827,201574.36087107565,-0.4250396130191514
2022-06-23,3795.73,0.0156,0.1658,0.20089,6/23/22,24.265,24.265,0.009532193760987795,0,6.19047619047619e-05,151222.49534866153,200730.0153623017,6.19047619047619e-05,191095.723955491,-20.865578664709705,201574.36087107565,-0.41887544880471195
2022-06-24,3911.74,0.01598,0.1658,0.20089,6/24/22,24.2265,24.2265,0.03056329085577736,0,6.341269841269841e-05,155844.3524579391,200742.74419422823,6.341269841269841e-05,191095.723955491,-18.446970328735603,201574.36087107565,-0.41256074098595663
2022-06-27,3900.11,0.01633,0.1658,0.20089,6/27/22,24.192,24.192,-0.002973101484249896,0,6.48015873015873e-05,155381.01138233446,200755.75264269125,6.48015873015873e-05,191095.723955491,-18.68943576229629,201574.36087107565,-0.4061073168466933
2022-06-28,3821.55,0.01738,0.1658,0.20089,6/28/22,24.1953,24.1953,-0.02014302160708281,0,6.896825396825397e-05,152251.16831272971,200769.5984164251,6.896825396825397e-05,191095.723955491,-20.32727621462046,201574.36087107565,-0.3992384999624288
2022-06-29,3818.83,0.01705,0.1633,0.1998,6/29/22,24.1964,24.1964,-0.000711753084481459,0,6.765873015873016e-05,152142.80307406723,200783.18223250844,6.765873015873016e-05,191095.723955491,-20.383983521523742,201574.36087107565,-0.3924996389164992
2022-06-30,3785.38,0.016,0.1633,0.1998,6/30/22,24.2235,24.2235,-0.008759227302603145,0,6.349206349206349e-05,150810.14967948626,200795.93037106286,6.349206349206349e-05,191095.723955491,-21.081358306786523,201574.36087107565,-0.38617535317929663
2022-07-01,3825.33,0.01603,0.1633,0.1998,7/1/22,24.1914,24.1914,0.010553762105785847,0,6.361111111111111e-05,152401.76412234153,200808.7032233004,6.361111111111111e-05,191095.723955491,-20.24846973664459,201574.36087107565,-0.37983880711146556
2022-07-05,3831.39,0.0163,0.1633,0.1998,7/5/22,24.1788,24.1788,0.0015841770513915776,0,6.468253968253968e-05,152643.19549965573,200821.69204021528,6.468253968253968e-05,191095.723955491,-20.122129192588023,201574.36087107565,-0.37339512208190984
2022-07-06,3845.08,0.0184,0.16053,0.1921,7/6/22,24.1753,24.1753,0.0035731157621645693,0,7.301587301587302e-05,153188.6073074827,200836.3552113801,7.301587301587302e-05,191095.723955491,-19.836716313357915,201574.36087107565,-0.36612079855113944
2022-07-07,3902.62,0.01853,0.16053,0.1921,7/7/22,24.1583,24.1583,0.014964578110208349,0,7.353174603174603e-05,155481.01018712958,200851.12305924544,7.353174603174603e-05,191095.723955491,-18.637106593058363,201574.36087107565,-0.3587945454495478
2022-07-08,3899.38,0.01843,0.16053,0.1921,7/8/22,24.1344,24.1344,-0.0008302114989416909,0,7.313492063492063e-05,155351.92806460513,200865.81229018982,7.313492063492063e-05,191095.723955491,-18.70465500275198,201574.36087107565,-0.3515072937966601
2022-07-11,3854.43,0.01953,0.16053,0.1921,7/11/22,24.1396,24.1396,-0.011527473598367033,0,7.75e-05,153561.112815385,200881.37939064228,7.75e-05,191095.723955491,-19.641784945877905,201574.36087107565,-0.3437845356119462
2022-07-12,3818.8,0.02113,0.16053,0.1921,7/12/22,24.1574,24.1574,-0.009243908956706903,0,8.384920634920635e-05,152141.60786922896,200898.22313487454,8.384920634920635e-05,191095.723955491,-20.384608969761686,201574.36087107565,-0.3354284410374775
2022-07-13,3801.78,0.02323,0.16255,0.21004,7/13/22,24.2041,24.2041,-0.004456897454697795,0,9.218253968253968e-05,151463.52832436297,200916.7424433008,9.218253968253968e-05,191095.723955491,-20.739446603399124,201574.36087107565,-0.32624110771480863
2022-07-14,3790.38,0.02273,0.16255,0.21004,7/14/22,24.2542,24.2542,-0.00299859539478875,0,9.01984126984127e-05,151009.35048585106,200934.86481455373,9.01984126984127e-05,191095.723955491,-20.977116933802588,201574.36087107565,-0.3172506928750374
2022-07-15,3863.16,0.0224,0.16255,0.21004,7/15/22,24.2826,24.2826,0.019201241036518768,0,8.888888888888889e-05,153908.91742329803,200952.72569142614,8.888888888888889e-05,191095.723955491,-19.45977950864789,201574.36087107565,-0.30839000404774275
2022-07-18,3830.85,0.0226,0.16255,0.21004,7/18/22,24.3418,24.3418,-0.008363619420370894,0,8.968253968253968e-05,152621.68181256828,200970.74764222227,8.968253968253968e-05,191095.723955491,-20.133387260870318,201574.36087107565,-0.29944940727826275
2022-07-19,3936.69,0.0245,0.16255,0.21004,7/19/22,24.367,24.367,0.027628333137554417,0,9.722222222222223e-05,156838.36448169974,200990.2864649097,9.722222222222223e-05,191095.723955491,-17.926805877545593,201574.36087107565,-0.28975629819286697
2022-07-20,3959.9,0.02378,0.1558,0.19425,7/20/22,24.3867,24.3867,0.005895816028186118,0,9.436507936507936e-05,157763.05462484545,201009.25292924355,9.436507936507936e-05,191095.723955491,-17.442917424153993,201574.36087107565,-0.2803471331324414
2022-07-21,3998.95,0.0236,0.1558,0.19425,7/21/22,24.3893,24.3893,0.009861360135356989,0,9.365079365079364e-05,159318.81292255505,201028.07760531153,9.365079365079364e-05,191095.723955491,-16.628792301149165,201574.36087107565,-0.2710083084988768
2022-07-22,3961.63,0.02355,0.1558,0.19425,7/22/22,24.4058,24.4058,-0.009332449768064022,0,9.345238095238095e-05,157831.97810384774,201046.86415780205,9.345238095238095e-05,191095.723955491,-17.406849909101517,201574.36087107565,-0.26168839677531697
2022-07-25,3966.84,0.02393,0.1558,0.19425,7/25/22,24.4015,24.4015,0.0013151152429682345,0,9.496031746031746e-05,158039.54534407993,201065.95563184685,9.496031746031746e-05,191095.723955491,-17.29823039845221,201574.36087107565,-0.25221721504252725
2022-07-26,3921.05,0.02475,0.1558,0.19425,7/26/22,24.3765,24.3765,-0.011543193070554847,0,9.821428571428572e-05,156215.2643593905,201085.70318106067,9.821428571428572e-05,191095.723955491,-18.252872892239424,201574.36087107565,-0.24242055780473448
2022-07-27,4023.61,0.02383,0.15456,0.18882,7/27/22,24.2874,24.2874,0.026156259165274642,0,9.456349206349207e-05,160301.2712995466,201104.7185473575,9.456349206349207e-05,191095.723955491,-16.114673849592187,201574.36087107565,-0.23298713273287586
2022-07-28,4072.43,0.02308,0.15456,0.18882,7/28/22,24.1956,24.1956,0.012133382708562568,0,9.158730158730159e-05,162246.2679728931,201123.13718586572,9.158730158730159e-05,191095.723955491,-15.096861083776714,201574.36087107565,-0.22384974123694779
2022-07-29,4130.29,0.02298,0.15456,0.18882,7/29/22,24.1358,24.1358,0.014207733466259809,0,9.11904761904762e-05,164551.41970414735,201141.47770051862,9.11904761904762e-05,191095.723955491,-13.890579915606171,201574.36087107565,-0.21475110658240038
2022-08-01,4118.63,0.02265,0.15456,0.18882,8/1/22,24.0477,24.0477,-0.0028230463236237346,0,8.988095238095238e-05,164086.8834237045,201159.5564880977,8.988095238095238e-05,191095.723955491,-14.133670797404784,201574.36087107565,-0.20578231337826658
2022-08-02,4091.19,0.02463,0.15456,0.18882,8/2/22,23.9818,23.9818,-0.006662409587654183,0,9.773809523809523e-05,162993.66939837413,201179.21743998778,9.773809523809523e-05,191095.723955491,-14.705747452340823,201574.36087107565,-0.1960286166257985
2022-08-03,4155.17,0.02428,0.14761,0.19015,8/3/22,23.9058,23.9058,0.015638481713144525,0,9.634920634920635e-05,165542.6429166189,201198.60089792212,9.634920634920635e-05,191095.723955491,-13.371874843637944,201574.36087107565,-0.18641258319249676
2022-08-04,4151.94,0.02378,0.14761,0.19015,8/4/22,23.8396,23.8396,-0.0007773448499099889,0,9.436507936507936e-05,165413.9591957072,201217.58701986398,9.436507936507936e-05,191095.723955491,-13.439214770585583,201574.36087107565,-0.17699366609420508
2022-08-05,4145.19,0.0241,0.14761,0.19015,8/5/22,23.7878,23.7878,-0.0016257460367924415,0,9.563492063492063e-05,165145.0381071146,201236.83044782895,9.563492063492063e-05,191095.723955491,-13.579940624113963,201574.36087107565,-0.16744710080592862
2022-08-08,4140.06,0.0246,0.14761,0.19015,8/8/22,23.7511,23.7511,-0.0012375789770792123,0,9.761904761904762e-05,164940.65807978428,201256.47499556313,9.761904761904762e-05,191095.723955491,-13.686892272795504,201574.36087107565,-0.157701542070543
2022-08-09,4122.47,0.0257,0.14761,0.19015,8/9/22,23.7255,23.7255,-0.004248730694724312,0,0.00010198412698412698,164239.86964299268,201276.99996146542,0.00010198412698412698,191095.723955491,-14.053613422953127,201574.36087107565,-0.14751921242623922
2022-08-10,4210.24,0.02535,0.1543,0.18088,8/10/22,23.6569,23.6569,0.021290634013103604,0,0.0001005952380952381,167736.64059792148,201297.24746919965,0.0001005952380952381,191095.723955491,-12.223760361592495,201574.36087107565,-0.13747452834700358
2022-08-11,4207.27,0.0249,0.1543,0.18088,8/11/22,23.6021,23.6021,-0.0007054229687617486,0,9.88095238095238e-05,167618.3153189408,201317.13755436623,9.88095238095238e-05,191095.723955491,-12.28567973714495,201574.36087107565,-0.12760715975874692
2022-08-12,4280.15,0.025,0.1543,0.18088,8/12/22,23.5218,23.5218,0.01732239670855429,0,9.92063492063492e-05,170521.86627251504,201337.1094926157,9.92063492063492e-05,191095.723955491,-10.766257484530595,201574.36087107565,-0.11769918427854131
2022-08-15,4297.14,0.02513,0.1543,0.18088,8/15/22,23.4429,23.4429,0.00396948705068767,0,9.972222222222222e-05,171198.75061254285,201357.18727659012,9.972222222222222e-05,191095.723955491,-10.412045299131057,201574.36087107565,-0.10773869928052404
2022-08-16,4305.2,0.02598,0.1543,0.18088,8/16/22,23.3615,23.3615,0.0018756661407353103,0,0.0001030952380952381,171519.86231240298,201377.94624375456,0.0001030952380952381,191095.723955491,-10.244008205880906,201574.36087107565,-0.09744028281787331
2022-08-17,4274.04,0.02568,0.15555,0.20528,8/17/22,23.3075,23.3075,-0.0072377589891293725,0,0.00010190476190476192,170278.44288713715,201398.46761541942,0.00010190476190476192,191095.723955491,-10.893640442317022,201574.36087107565,-0.08725973625620664
2022-08-18,4283.74,0.02565,0.15555,0.20528,8/18/22,23.2498,23.2498,0.0022695154935377104,0,0.00010178571428571428,170664.892451485,201418.9671023017,0.00010178571428571428,191095.723955491,-10.691412178728099,201574.36087107565,-0.07709004662220797
2022-08-19,4228.48,0.0258,0.15555,0.20528,8/19/22,23.2118,23.2118,-0.012899942573545653,0,0.00010238095238095239,168463.3251395405,201439.58856798126,0.00010238095238095239,191095.723955491,-11.843487832946964,201574.36087107565,-0.06685984393649536
2022-08-22,4137.99,0.02648,0.15555,0.20528,8/22/22,23.1814,23.1814,-0.021400124867564707,0,0.00010507936507936508,164858.18894594916,201460.75571204984,0.00010507936507936508,191095.723955491,-13.730048201210899,201574.36087107565,-0.056358933018507695
2022-08-23,4128.73,0.02703,0.15555,0.20528,8/23/22,23.1439,23.1439,-0.0022378014446627903,0,0.00010726190476190476,164489.26905256143,201482.3647764423,0.00010726190476190476,191095.723955491,-13.923103223977218,201574.36087107565,-0.04563878770882379
2022-08-24,4140.77,0.02713,0.15528,0.19001,8/24/22,23.0866,23.0866,0.0029161509713642175,0,0.00010765873015873017,164968.94459428804,201504.0561119835,0.00010765873015873017,191095.723955491,-13.672089997831804,201574.36087107565,-0.03487782810688289
2022-08-25,4199.12,0.0273,0.15528,0.19001,8/25/22,22.9959,22.9959,0.014091582000449021,0,0.00010833333333333334,167293.61800456597,201525.88571806232,0.00010833333333333334,191095.723955491,-12.45559317510887,201574.36087107565,-0.024048273204912984
2022-08-26,4057.66,0.02755,0.15528,0.19001,8/26/22,22.9909,22.9909,-0.033688010821315006,0,0.00010932539682539683,161657.82879089122,201547.91761548902,0.00010932539682539683,191095.723955491,-15.404790099571407,201574.36087107565,-0.013118362609398915
2022-08-29,4030.61,0.02798,0.15528,0.19001,8/29/22,22.9636,22.9636,-0.0066664037893761074,0,0.00011103174603174604,160580.15242845728,201570.29583269096,0.00011103174603174604,191095.723955491,-15.968735927414702,201574.36087107565,-0.002016644560909331
