Date,S&P500,Bond Rate,PrDec,PrInc,Dates,IVOL_PUT_12M_MOV_AVG_30D_HIST,IVOL_CALL_12M_MOV_AVG_30D_HIST,S&P500_Return,Day,Regime,Strategy,OptionEnhanced_Portfolio,Stock_Value,Option_Value,BuyHold_Portfolio,BuyHold_Peak,BuyHold_Drawdown,OptionEnhanced_Peak,OptionEnhanced_Drawdown,BuyHold_daily_return,OptionEnhanced_daily_return,BuyHold_excess_return,OptionEnhanced_excess_return,S&P500_Price
2022-02-23,4225.5,0.0034,0.17185,0.1675,2/23/22,21.3423,21.3423,-0.018412176288573612,791,0,BUY_PUT,225987.67993030327,0.0,0.0,168344.6014589471,191095.723955491,-11.905615691245398,237729.74442556844,-4.939249198133688,-0.018412176288573612,1.3492063491993278e-05,-0.01850454951068725,-7.888115862164646e-05,4225.5
2022-02-24,4288.7,0.00283,0.17185,0.1675,2/24/22,21.4342,21.4342,0.014956809844988816,792,0,BUY_PUT,225990.21780781992,0.0,0.0,170862.49965139898,191095.723955491,-10.588004736727985,237729.74442556844,-4.938181650813189,0.014956809844988816,1.1230158730057838e-05,0.014864436622875177,-8.11430633835819e-05,4288.7
2022-02-25,4384.65,0.00298,0.17185,0.1675,2/25/22,21.5127,21.5127,0.022372746986266234,793,0,BUY_PUT,225992.89023182413,0.0,0.0,174685.1631255407,191095.723955491,-8.587612789165577,237729.74442556844,-4.937057507088283,0.022372746986266234,1.1825396825315693e-05,0.022280373764152595,-8.054782528832405e-05,4384.65
2022-02-28,4373.94,0.00288,0.17185,0.1675,2/28/22,21.5723,21.5723,-0.002442612295166069,794,0,BUY_PUT,225995.47300771248,0.0,0.0,174258.47499830718,191095.723955491,-8.81089781009724,237729.74442556844,-4.935971073459788,-0.002442612295166069,1.1428571428551138e-05,-0.0025349855172797087,-8.09446506850886e-05,4373.94
2022-03-01,4306.26,0.00313,0.17185,0.1675,3/1/22,21.6749,21.6749,-0.015473463284818578,795,0,BUY_PUT,225998.28001497642,0.0,0.0,171562.0928833524,191095.723955491,-10.221909034808274,237729.74442556844,-4.934790317862414,-0.015473463284818578,1.2420634920573548e-05,-0.015565836506932218,-7.99525871930662e-05,4306.26
2022-03-02,4386.54,0.00325,0.16447,0.14241,3/2/22,21.7291,21.7291,0.018642627244987553,796,0,BUY_PUT,226001.19467533374,0.0,0.0,174760.4610303467,191095.723955491,-8.5482095501776,237729.74442556844,-4.933564278451841,0.018642627244987775,1.2896825396735423e-05,0.018550254022874135,-7.947639671690432e-05,4386.54
2022-03-03,4363.49,0.00335,0.16447,0.14241,3/3/22,21.7814,21.7814,-0.005254711002293466,797,0,BUY_PUT,226004.19905629472,0.0,0.0,173842.14531300464,191095.723955491,-9.028762279633728,237729.74442556844,-4.9323004984531575,-0.005254711002293466,1.3293650793722023e-05,-0.005347084224407106,-7.907957131991772e-05,4363.49
2022-03-04,4328.87,0.00305,0.16447,0.14241,3/4/22,21.8377,21.8377,-0.00793401612012401,798,0,BUY_PUT,226006.93442457696,0.0,0.0,172462.87892973432,191095.723955491,-9.750529546174747,237729.74442556844,-4.931149877486963,-0.00793401612012401,1.2103174603206313e-05,-0.00802638934223765,-8.027004751043343e-05,4328.87
2022-03-07,4201.09,0.00305,0.16447,0.14241,3/7/22,21.9123,21.9123,-0.02951809594651711,799,0,BUY_PUT,226009.66982596583,0.0,0.0,167372.10312227384,191095.723955491,-12.414522074153133,237729.74442556844,-4.929999242594607,-0.02951809594651722,1.2103174603206313e-05,-0.02961046916863086,-8.027004751043343e-05,4201.09
2022-03-08,4170.7,0.0036,0.16447,0.14241,3/8/22,21.998,21.998,-0.007233836932796112,800,0,BUY_PUT,226012.89853553477,0.0,0.0,166161.36062118819,191095.723955491,-13.048101139149715,237729.74442556844,-4.928641099726638,-0.007233836932796001,1.4285714285744433e-05,-0.00732621015490964,-7.808750782789531e-05,4170.7
2022-03-09,4277.88,0.0037,0.16762,0.16846,3/9/22,22.0341,22.0341,0.025698324022346508,801,0,BUY_PUT,226016.21697888628,0.0,0.0,170431.42910642544,191095.723955491,-10.813583067865284,237729.74442556844,-4.927245210726916,0.025698324022346508,1.4682539682508988e-05,0.02560595080023287,-7.769068243113075e-05,4277.88
2022-03-10,4259.52,0.0036,0.16762,0.16846,3/10/22,22.0603,22.0603,-0.0042918454935622075,802,0,BUY_PUT,226019.445781986,0.0,0.0,169699.96374545366,191095.723955491,-11.196357389462431,237729.74442556844,-4.92588702851563,-0.0042918454935622075,1.4285714285744433e-05,-0.004384218715675847,-7.808750782789531e-05,4259.52
2022-03-11,4204.31,0.00365,0.16762,0.16846,3/11/22,22.1137,22.1137,-0.012961554353542182,803,0,BUY_PUT,226022.7194763396,0.0,0.0,167500.3884415728,191095.723955491,-12.34739062995146,237729.74442556844,-4.924509962990442,-0.012961554353542293,1.4484126984237733e-05,-0.013053927575655933,-7.788909512940201e-05,4204.31
2022-03-14,4173.11,0.00378,0.16762,0.16846,3/14/22,22.2149,22.2149,-0.00742095611408311,804,0,BUY_PUT,226026.10981713177,0.0,0.0,166257.37540985603,191095.723955491,-12.997856797371455,237729.74442556844,-4.923083830639873,-0.00742095611408311,1.5000000000098268e-05,-0.00751332933619675,-7.737322211354147e-05,4173.11
2022-03-15,4262.45,0.00448,0.16762,0.16846,3/15/22,22.3236,22.3236,0.021408493905025416,805,0,BUY_PUT,226030.12805908406,0.0,0.0,169816.69541798346,191095.723955491,-11.135271944893832,237729.74442556844,-4.921393574352429,0.021408493905025416,1.77777777776722e-05,0.021316120682911777,-7.459544433596754e-05,4262.45
2022-03-16,4357.86,0.00433,0.1564,0.14677,3/16/22,22.4001,22.4001,0.022383840279651235,806,0,BUY_PUT,226034.0118307289,0.0,0.0,173617.84520503777,191095.723955491,-9.146138065613696,237729.74442556844,-4.919759882424546,0.022383840279651235,1.718253968263639e-05,0.022291467057537595,-7.519068243100335e-05,4357.86
2022-03-17,4411.67,0.0036,0.1564,0.14677,3/17/22,22.4552,22.4552,0.012347803738532281,807,0,BUY_PUT,226037.24088804077,0.0,0.0,175761.64428313644,191095.723955491,-8.024292409560196,237729.74442556844,-4.91840159328002,0.012347803738532281,1.4285714285744433e-05,0.012255430516418642,-7.808750782789531e-05,4411.67
2022-03-18,4463.12,0.00383,0.1564,0.14677,3/18/22,22.4724,22.4724,0.011662250349640857,808,0,BUY_PUT,226040.676295313,0.0,0.0,177811.42058063092,191095.723955491,-6.9516486815551115,237729.74442556844,-4.916956503907411,0.011662250349640857,1.5198412698369523e-05,0.011569877127527217,-7.717480941527022e-05,4463.12
2022-03-21,4461.18,0.00455,0.1564,0.14677,3/21/22,22.4859,22.4859,-0.00043467350194470455,809,0,BUY_PUT,226044.75758530168,0.0,0.0,177734.13066776135,191095.723955491,-6.992094334272892,237729.74442556844,-4.915239726733168,-0.0004346735019448156,1.805555555556282e-05,-0.0005270467240584553,-7.431766655807692e-05,4461.18
2022-03-22,4511.61,0.0052,0.1564,0.14677,3/22/22,22.471,22.471,0.011304184094790948,810,0,BUY_PUT,226049.42200093437,0.0,0.0,179743.27000075736,191095.723955491,-5.940715846356559,237729.74442556844,-4.913277660251348,0.011304184094790948,2.0634920634865495e-05,0.011211810872677308,-7.173830147877425e-05,4511.61
2022-03-23,4456.24,0.0048,0.14429,0.13626,3/23/22,22.5073,22.5073,-0.012272780670315009,811,0,BUY_PUT,226053.72770421056,0.0,0.0,177537.32027107285,191095.723955491,-7.09508481078106,237729.74442556844,-4.911466484587734,-0.012272780670315009,1.904761904758523e-05,-0.012365153892428649,-7.332560306605451e-05,4456.24
2022-03-24,4520.16,0.00483,0.14429,0.13626,3/24/22,22.5475,22.5475,0.014343931206577842,812,0,BUY_PUT,226058.06040065823,0.0,0.0,180083.9033796413,191095.723955491,-5.76246309855396,237729.74442556844,-4.90964395436202,0.014343931206577842,1.916666666668121e-05,0.014251557984464203,-7.320655544695853e-05,4520.16
2022-03-25,4543.06,0.0052,0.14429,0.13626,3/25/22,22.5455,22.5455,0.005066192347173759,813,0,BUY_PUT,226062.72509079348,0.0,0.0,180996.24307279242,191095.723955491,-5.285037610287347,237729.74442556844,-4.907681772411876,0.005066192347173759,2.0634920634865495e-05,0.004973819125060119,-7.173830147877425e-05,4543.06
2022-03-28,4575.52,0.00508,0.14429,0.13626,3/28/22,22.5037,22.5037,0.007144963967017803,814,0,BUY_PUT,226067.28222826752,0.0,0.0,182289.45470771313,191095.723955491,-4.608302616875393,237729.74442556844,-4.9057648320285585,0.007144963967017803,2.015873015870362e-05,0.007052590744904164,-7.221449195493612e-05,4575.52
2022-03-29,4631.6,0.00555,0.14429,0.13626,3/29/22,22.4514,22.4514,0.012256530405287291,815,0,BUY_PUT,226072.2610910309,0.0,0.0,184523.69095190143,191095.723955491,-3.4391313774871812,237729.74442556844,-4.903670494706402,0.01225653040528707,2.2023809523874505e-05,0.01216415718317343,-7.034941258976524e-05,4631.6
2022-03-30,4602.45,0.00525,0.13976,0.12956,3/30/22,22.4391,22.4391,-0.006293721392175655,816,0,BUY_PUT,226076.97092980365,0.0,0.0,183362.35025079426,191095.723955491,-4.046858581983736,237729.74442556844,-4.90168932117504,-0.006293721392175544,2.0833333333358794e-05,-0.006386094614289184,-7.153988878028095e-05,4602.45
2022-03-31,4530.41,0.00493,0.13976,0.12956,3/31/22,22.4504,22.4504,-0.015652532890091164,817,0,BUY_PUT,226081.39378483017,0.0,0.0,180492.2650326893,191095.723955491,-5.548768283936811,237729.74442556844,-4.89982886612882,-0.015652532890091164,1.9563492063445764e-05,-0.015744906112204804,-7.280973005019398e-05,4530.41
2022-04-01,4545.86,0.005,0.13976,0.12956,4/1/22,22.4191,22.4191,0.0034102873691344016,818,0,BUY_PUT,226085.87952677035,0.0,0.0,181107.79552435674,191095.723955491,-5.226662441416319,237729.74442556844,-4.897941957971397,0.0034102873691344016,1.9841269841336384e-05,0.003317914147020762,-7.253195227230336e-05,4545.86
2022-04-04,4582.64,0.00538,0.13976,0.12956,4/4/22,22.3692,22.3692,0.0080908782936564,819,0,BUY_PUT,226090.706280865,0.0,0.0,182573.11665597674,191095.723955491,-4.459862901746192,237729.74442556844,-4.895911604510028,0.008090878293656623,2.134920634921933e-05,0.007998505071542983,-7.102401576442041e-05,4582.64
2022-04-05,4525.12,0.00668,0.13976,0.12956,4/5/22,22.3284,22.3284,-0.012551716914267819,820,0,BUY_PUT,226096.69947895216,0.0,0.0,180281.51057955532,191095.723955491,-5.659055656553813,237729.74442556844,-4.893390591373182,-0.012551716914267819,2.6507936508046726e-05,-0.012644090136381458,-6.586528560559302e-05,4525.12
2022-04-06,4481.15,0.00663,0.14506,0.14546,4/6/22,22.2929,22.2929,-0.009716869386889204,821,0,BUY_PUT,226102.64797545035,0.0,0.0,178529.7386883827,191095.723955491,-6.5757542905748645,237729.74442556844,-4.8908883817685105,-0.009716869386889204,2.6309523809553426e-05,-0.009809242609002844,-6.606369830408632e-05,4481.15
2022-04-07,4500.21,0.0066,0.14506,0.14546,4/7/22,22.2761,22.2761,0.004253372460194527,822,0,BUY_PUT,226108.56971146876,0.0,0.0,179289.0921622456,191095.723955491,-6.178386176759954,237729.74442556844,-4.88839742884517,0.004253372460194527,2.6190476190457446e-05,0.004160999238080887,-6.61827459231823e-05,4500.21
2022-04-08,4488.28,0.00668,0.14506,0.14546,4/8/22,22.2726,22.2726,-0.0026509873983658894,823,0,BUY_PUT,226114.5633830786,0.0,0.0,178813.79903825902,191095.723955491,-6.427106092699708,237729.74442556844,-4.885876216523033,-0.0026509873983658894,2.6507936508046726e-05,-0.002743360620479529,-6.586528560559302e-05,4488.28
2022-04-11,4412.53,0.0068,0.14506,0.14546,4/11/22,22.2865,22.2865,-0.01687728929567678,824,0,BUY_PUT,226120.66488716993,0.0,0.0,175795.90682183133,191095.723955491,-8.006362893406882,237729.74442556844,-4.8833096449288576,-0.016877289295676667,2.69841269842086e-05,-0.016969662517790307,-6.538909512943114e-05,4412.53
2022-04-12,4397.45,0.00738,0.14506,0.14546,4/12/22,22.2699,22.2699,-0.003417540503973915,825,0,BUY_PUT,226127.2869923559,0.0,0.0,175195.11718983488,191095.723955491,-8.320754874326553,237729.74442556844,-4.880524084711324,-0.003417540503974026,2.9285714285620656e-05,-0.0035099137260876656,-6.308750782801908e-05,4397.45
2022-04-13,4446.59,0.0074,0.15036,0.15253,4/13/22,22.2515,22.2515,0.011174658040455254,826,0,BUY_PUT,226133.92723808502,0.0,0.0,177152.8627147888,191095.723955491,-7.296270660640058,237729.74442556844,-4.877730893751919,0.011174658040455254,2.9365079365017976e-05,0.011082284818341614,-6.300814274862176e-05,4446.59
2022-04-14,4392.59,0.00748,0.15036,0.15253,4/14/22,22.2455,22.2455,-0.012144137417661627,827,0,BUY_PUT,226140.63946735385,0.0,0.0,175001.49400604825,191095.723955491,-8.422077488866965,237729.74442556844,-4.874907423224473,-0.012144137417661627,2.9682539682607256e-05,-0.012236510639775267,-6.269068243103249e-05,4392.59
2022-04-18,4391.69,0.00755,0.15036,0.15253,4/18/22,22.2199,22.2199,-0.000204890508788802,828,0,BUY_PUT,226147.41471270294,0.0,0.0,174965.63786090256,191095.723955491,-8.44084093600408,237729.74442556844,-4.872057445252431,-0.000204890508788802,2.996031746027583e-05,-0.00029726373090244174,-6.241290465336391e-05,4391.69
2022-04-19,4462.21,0.00833,0.15036,0.15253,4/19/22,22.1441,22.1441,0.016057599693967584,829,0,BUY_PUT,226154.89014113374,0.0,0.0,177775.16603387264,191095.723955491,-6.970620611438127,237729.74442556844,-4.868912938262426,0.016057599693967584,3.305555555566109e-05,0.015965226471853944,-5.9317666557978654e-05,4462.21
2022-04-20,4459.45,0.00795,0.14246,0.14513,4/20/22,22.0437,22.0437,-0.0006185275905885579,830,0,BUY_PUT,226162.02478945366,0.0,0.0,177665.2071887592,191095.723955491,-7.028161849325299,237729.74442556844,-4.865911778968224,-0.0006185275905886689,3.15476190475561e-05,-0.0007109008127023086,-6.0825603066083644e-05,4459.45
2022-04-21,4393.66,0.008,0.14246,0.14513,4/21/22,21.9997,21.9997,-0.01475294038502506,831,0,BUY_PUT,226169.2045362724,0.0,0.0,175044.1229786103,191095.723955491,-8.3997698350484,237729.74442556844,-4.862891649183421,-0.01475294038502506,3.17460317460494e-05,-0.0148453136071387,-6.0627190367590345e-05,4393.66
2022-04-22,4271.78,0.0078,0.14246,0.14513,4/22/22,22.0158,22.0158,-0.02773997077607282,832,0,BUY_PUT,226176.20501165086,0.0,0.0,170188.40412266037,191095.723955491,-10.940757542905699,237729.74442556844,-4.85994692916305,-0.02773997077607271,3.095238095229824e-05,-0.02783234399818635,-6.14208411613415e-05,4271.78
2022-04-25,4296.12,0.00798,0.14246,0.14513,4/25/22,21.9782,21.9782,0.005697858972138148,833,0,BUY_PUT,226183.36725814288,0.0,0.0,171158.11364804453,191095.723955491,-10.43331053921973,237729.74442556844,-4.856934160815807,0.005697858972137926,3.166666666665208e-05,0.005605485750024286,-6.0706555446987664e-05,4296.12
2022-04-26,4175.2,0.00833,0.14246,0.14513,4/26/22,21.9798,21.9798,-0.02814632738377887,834,0,BUY_PUT,226190.84387500506,0.0,0.0,166340.64134691664,191095.723955491,-12.954283903464104,237729.74442556844,-4.853789153917232,-0.02814632738377887,3.305555555566109e-05,-0.02823870060589251,-5.9317666557978654e-05,4175.2
2022-04-27,4183.96,0.00808,0.16166,0.18648,4/27/22,21.9816,21.9816,0.002098103084882119,835,0,BUY_PUT,226198.09634333247,0.0,0.0,166689.64115966787,191095.723955491,-12.771653017996186,237729.74442556844,-4.8507384341409,0.002098103084882119,3.206349206341663e-05,0.0020057298627684794,-6.030973005022311e-05,4183.96
2022-04-28,4287.5,0.00785,0.16166,0.18648,4/28/22,21.991,21.991,0.02474689050564538,836,0,BUY_PUT,226205.14259355585,0.0,0.0,170814.6914578715,191095.723955491,-10.613022666244099,237729.74442556844,-4.847774459127841,0.02474689050564538,3.115079365079154e-05,0.02465451728353174,-6.12224284628482e-05,4287.5
2022-04-29,4131.93,0.00808,0.16166,0.18648,4/29/22,22.0766,22.0766,-0.03628454810495618,837,0,BUY_PUT,226212.3955203501,0.0,0.0,164616.7575686351,191095.723955491,-13.85638874526739,237729.74442556844,-4.844723546499385,-0.03628454810495618,3.206349206341663e-05,-0.03637692132706982,-6.030973005022311e-05,4131.93
2022-05-02,4155.38,0.00765,0.16166,0.18648,5/2/22,22.162,22.162,0.005675313957399952,838,0,BUY_PUT,226219.26268235696,0.0,0.0,165551.0093504863,191095.723955491,-13.36749670597257,237729.74442556844,-4.841834904178488,0.005675313957399952,3.0357142857040387e-05,0.0055829407352863125,-6.201607925659935e-05,4155.38
2022-05-03,4175.48,0.00895,0.16166,0.18648,5/3/22,22.2304,22.2304,0.004837102743912469,839,0,BUY_PUT,226227.29705696413,0.0,0.0,166351.79659207302,191095.723955491,-12.948446386577029,237729.74442556844,-4.838455278870512,0.004837102743912469,3.551587301586778e-05,0.0047447295217988295,-5.685734909777196e-05,4175.48
2022-05-04,4300.17,0.00833,0.14361,0.14858,5/4/22,22.2929,22.2929,0.0298624349775356,840,0,BUY_PUT,226234.7751259502,0.0,0.0,171319.46630120004,191095.723955491,-10.348875027102721,237729.74442556844,-4.835309661142229,0.0298624349775356,3.305555555566109e-05,0.02977006175542196,-5.9317666557978654e-05,4300.17
2022-05-05,4146.87,0.00803,0.14361,0.14858,5/5/22,22.3891,22.3891,-0.03564975338184306,841,0,BUY_PUT,226241.98411501475,0.0,0.0,165211.96957805328,191095.723955491,-13.544915522791301,237729.74442556844,-4.832277230731819,-0.03564975338184306,3.186507936514538e-05,-0.0357421266039567,-6.0508142748494365e-05,4146.87
2022-05-06,4123.34,0.00815,0.14361,0.14858,5/6/22,22.4995,22.4995,-0.005674159064547379,842,0,BUY_PUT,226249.30106807244,0.0,0.0,164274.53058330025,191095.723955491,-14.035475424053867,237729.74442556844,-4.829199385729554,-0.005674159064547379,3.234126984130725e-05,-0.005766532286661019,-6.003195227233249e-05,4123.34
2022-05-09,3991.24,0.008,0.14361,0.14858,5/9/22,22.6547,22.6547,-0.032037134944001844,843,0,BUY_PUT,226256.48358556666,0.0,0.0,159011.6452791405,191095.723955491,-16.789532498290416,237729.74442556844,-4.826178090471966,-0.032037134944001844,3.17460317460494e-05,-0.032129508166115484,-6.0627190367590345e-05,3991.24
2022-05-10,4001.05,0.00878,0.14361,0.14858,5/10/22,22.7937,22.7937,0.00245788276325154,844,0,BUY_PUT,226264.36664876458,0.0,0.0,159402.47726122837,191095.723955491,-16.585010924495858,237729.74442556844,-4.822862113660998,0.00245788276325154,3.484126984121261e-05,0.0023655095411379,-5.7531952272427134e-05,4001.05
2022-05-11,3935.18,0.00883,0.1762,0.20456,5/11/22,22.96,22.96,-0.016463178415666024,845,0,BUY_PUT,226272.294880342,0.0,0.0,156778.20583817764,191095.723955491,-17.958286772186703,237729.74442556844,-4.819527136964419,-0.016463178415665913,3.503968253970591e-05,-0.016555551637779553,-5.7333539573933834e-05,3935.18
2022-05-12,3930.08,0.00905,0.1762,0.20456,5/12/22,23.0987,23.0987,-0.0012960017076728558,846,0,BUY_PUT,226280.42092902717,0.0,0.0,156575.02101568546,191095.723955491,-18.064612972630368,237729.74442556844,-4.816108949347719,-0.0012960017076729669,3.591269841263234e-05,-0.0013883749297866066,-5.6460523701007403e-05,3930.08
2022-05-13,4023.89,0.00943,0.1762,0.20456,5/13/22,23.2016,23.2016,0.02386974310955492,847,0,BUY_PUT,226288.88848604847,0.0,0.0,160312.42654470305,191095.723955491,-16.10883633270509,237729.74442556844,-4.812547107710374,0.02386974310955492,3.742063492073733e-05,0.02377736988744128,-5.4952587192902413e-05,4023.89
2022-05-16,4008.01,0.0098,0.1762,0.20456,5/16/22,23.3109,23.3109,-0.003946429947140562,848,0,BUY_PUT,226297.6886094896,0.0,0.0,159679.76478368824,191095.723955491,-16.439906933302183,237729.74442556844,-4.808845373431236,-0.003946429947140673,3.888888888892161e-05,-0.0040388031692543125,-5.348433322471813e-05,4008.01
2022-05-17,4088.85,0.01038,0.1762,0.20456,5/17/22,23.413,23.413,0.020169610355263545,849,0,BUY_PUT,226307.00991904424,0.0,0.0,162900.44342099538,191095.723955491,-14.754532414897326,237729.74442556844,-4.8049244044430335,0.020169610355263545,4.1190476190555714e-05,0.020077237133149906,-5.118274592308403e-05,4088.85
2022-05-18,3923.68,0.01003,0.17147,0.19726,5/18/22,23.5313,23.5313,-0.04039522115020122,850,0,BUY_PUT,226316.01729725648,0.0,0.0,156320.04398353843,191095.723955491,-18.198041930049857,237729.74442556844,-4.801135489331044,-0.04039522115020122,3.9801587301546704e-05,-0.04048759437231486,-5.257163481209304e-05,3923.68
2022-05-19,3900.79,0.01,0.17147,0.19726,5/19/22,23.6131,23.6131,-0.005833809077192775,851,0,BUY_PUT,226324.99809159365,0.0,0.0,155408.1026920001,191095.723955491,-18.67525893557046,237729.74442556844,-4.797357756612374,-0.005833809077192664,3.9682539682450724e-05,-0.005926182299306304,-5.269068243118902e-05,3900.79
2022-05-20,3901.36,0.00978,0.17147,0.19726,5/20/22,23.6962,23.6962,0.00014612424662696633,852,0,BUY_PUT,226333.78165699576,0.0,0.0,155430.81158392568,191095.723955491,-18.663375419050297,237729.74442556844,-4.793662987401504,0.00014612424662674428,3.880952380952429e-05,5.375102451310454e-05,-5.356369830411545e-05,3901.36
2022-05-23,3973.75,0.00993,0.17147,0.19726,5/23/22,23.7775,23.7775,0.01855506797629536,853,0,BUY_PUT,226342.70028577297,0.0,0.0,158314.84085847618,191095.723955491,-17.154168820988357,237729.74442556844,-4.789911404359703,0.01855506797629536,3.940476190478215e-05,0.01846269475418172,-5.296846020885759e-05,3973.75
2022-05-24,3941.48,0.01043,0.17147,0.19726,5/24/22,23.8449,23.8449,-0.008120792702107527,854,0,BUY_PUT,226352.0683586459,0.0,0.0,157029.19885419734,191095.723955491,-17.826942642226918,237729.74442556844,-4.785970764581715,-0.008120792702107638,4.138888888882697e-05,-0.008213165924221277,-5.098433322481277e-05,3941.48
2022-05-25,3978.73,0.01045,0.17045,0.18737,5/25/22,23.8932,23.8932,0.009450764687376267,855,0,BUY_PUT,226361.45478370282,0.0,0.0,158513.2448616156,191095.723955491,-17.050344413496322,237729.74442556844,-4.782022405036046,0.009450764687376267,4.146825396822429e-05,0.009358391465262628,-5.090496814541545e-05,3978.73
2022-05-26,4057.84,0.01028,0.17045,0.18737,5/26/22,23.9586,23.9586,0.01988322907058282,856,0,BUY_PUT,226370.6888938424,0.0,0.0,161665.00001992047,191095.723955491,-15.401037410143925,237729.74442556844,-4.7781381161087655,0.01988322907058282,4.0793650793569114e-05,0.01979085584846918,-5.157957132007063e-05,4057.84
2022-05-27,4158.24,0.01025,0.17045,0.18737,5/27/22,23.9814,23.9814,0.024742227391912897,857,0,BUY_PUT,226379.89643178353,0.0,0.0,165664.95221172692,191095.723955491,-13.307870640625785,237729.74442556844,-4.77426500466308,0.024742227391912675,4.067460317469518e-05,0.024649854169799035,-5.169861893894456e-05,4158.24
2022-05-31,4132.15,0.0103,0.17045,0.18737,5/31/22,24.0053,24.0053,-0.006274289122320975,858,0,BUY_PUT,226389.1492608837,0.0,0.0,164625.52240411507,191095.723955491,-13.85180212485615,237729.74442556844,-4.7703728416851,-0.006274289122320975,4.0873015872966434e-05,-0.006366662344434615,-5.150020624067331e-05,4132.15
2022-06-01,4101.23,0.01103,0.161,0.18226,6/1/22,24.0371,24.0371,-0.007482787410912017,859,0,BUY_PUT,226399.0582780121,0.0,0.0,163393.66461755472,191095.723955491,-14.496430775389035,237729.74442556844,-4.766204656020189,-0.007482787410912128,4.376984126985839e-05,-0.007575160633025768,-4.860338084378135e-05,4101.23
2022-06-02,4176.82,0.01113,0.161,0.18226,6/2/22,24.0692,24.0692,0.018431056049039052,860,0,BUY_PUT,226409.05756975268,0.0,0.0,166405.18240817878,191095.723955491,-12.920509698617334,237729.74442556844,-4.761998496725839,0.018431056049039052,4.4166666666622945e-05,0.018338682826925412,-4.82065554470168e-05,4176.82
2022-06-03,4108.54,0.01135,0.161,0.18226,6/3/22,24.0919,24.0919,-0.016347364741597592,861,0,BUY_PUT,226419.25496182975,0.0,0.0,163684.89619646018,191095.723955491,-14.344029888086462,237729.74442556844,-4.757709007372412,-0.016347364741597703,4.503968253977142e-05,-0.016439737963711343,-4.733353957386832e-05,4108.54
2022-06-06,4121.43,0.0116,0.161,0.18226,6/6/22,24.0655,24.0655,0.0031373675320187644,862,0,BUY_PUT,226429.67743547086,0.0,0.0,164198.4358752688,191095.723955491,-14.07529562853378,237729.74442556844,-4.753324838421957,0.0031373675320187644,4.603174603179383e-05,0.0030449943099051247,-4.634147608184591e-05,4121.43
2022-06-07,4160.68,0.01225,0.161,0.18226,6/7/22,24.0667,24.0667,0.009523393579413009,863,0,BUY_PUT,226440.68443367953,0.0,0.0,165762.162205233,191095.723955491,-13.25700085060959,237729.74442556844,-4.748694791712715,0.009523393579413009,4.8611111111096506e-05,0.009431020357299369,-4.3762111002543236e-05,4160.68
2022-06-08,4115.77,0.01233,0.16068,0.17794,6/8/22,24.0158,24.0158,-0.010793908688002896,864,0,BUY_PUT,226451.76385288217,0.0,0.0,163972.9405624638,191095.723955491,-14.193296862751625,237729.74442556844,-4.744034281422172,-0.010793908688002896,4.892857142846374e-05,-0.010886281910116535,-4.3444650685176e-05,4115.77
2022-06-09,4017.82,0.01238,0.16068,0.17794,6/9/22,24.0056,24.0056,-0.023798705952956634,865,0,BUY_PUT,226462.8887450905,0.0,0.0,160070.5967657761,191095.723955491,-16.235385359507625,237729.74442556844,-4.739354643106308,-0.023798705952956523,4.912698412695704e-05,-0.023891079175070162,-4.32462379866827e-05,4017.82
2022-06-10,3900.86,0.01288,0.16068,0.17794,6/10/22,24.0696,24.0696,-0.02911031355312088,866,0,BUY_PUT,226474.46351495964,0.0,0.0,155410.8915032892,191095.723955491,-18.67379955634869,237729.74442556844,-4.734485765676977,-0.02911031355312077,5.111111111100186e-05,-0.02920268677523441,-4.126211100263788e-05,3900.86
2022-06-13,3749.63,0.01498,0.16068,0.17794,6/13/22,24.1168,24.1168,-0.03876837415339185,867,0,BUY_PUT,226487.92616362413,0.0,0.0,149385.8639139775,191095.723955491,-21.82668412362192,237729.74442556844,-4.728822760108608,-0.03876837415339185,5.944444444438979e-05,-0.03886074737550549,-3.2928777669249953e-05,3749.63
2022-06-14,3735.48,0.01743,0.16068,0.17794,6/14/22,24.1564,24.1564,-0.0037737056722930706,868,0,BUY_PUT,226503.59157851708,0.0,0.0,148822.12563196494,191095.723955491,-22.12168720916654,237729.74442556844,-4.722233170349533,-0.0037737056722928486,6.916666666656468e-05,-0.0038660788944064883,-2.320655544707506e-05,3735.48
2022-06-15,3789.99,0.01695,0.16285,0.20236,6/15/22,24.1791,24.1791,0.014592502168395916,869,0,BUY_PUT,226518.82664152206,0.0,0.0,150993.81282295467,191095.723955491,-20.985247760895298,237729.74442556844,-4.715824606271113,0.014592502168395916,6.726190476191718e-05,0.014500128946282276,-2.5111317351722562e-05,3789.99
2022-06-16,3666.77,0.01483,0.16285,0.20236,6/16/22,24.2765,24.2765,-0.032511959134456814,870,0,BUY_PUT,226532.15709469304,0.0,0.0,146084.70815089895,191095.723955491,-23.554172156712294,237729.74442556844,-4.710217208171564,-0.032511959134456814,5.884920634913193e-05,-0.032604332356570453,-3.352401576450781e-05,3666.77
2022-06-17,3674.84,0.0151,0.16285,0.20236,6/17/22,24.3058,24.3058,0.0022008470670371594,871,0,BUY_PUT,226545.73104537607,0.0,0.0,146406.21825237182,191095.723955491,-23.385926580716177,237729.74442556844,-4.704507383885237,0.0022008470670371594,5.992063492055166e-05,0.0021084738449235196,-3.245258719308808e-05,3674.84
